Electoral wards and divisions Code,Electoral wards and divisions,Ethnic group (20 categories) Code,Ethnic group (20 categories),National Statistics Socio-economic Classification (NS-SeC) (12 categories) Code,National Statistics Socio-economic Classification (NS-SeC) (12 categories),Observation
E05013653,Bloomsbury,1,"Asian, Asian British or Asian Welsh: Bangladeshi",7,L12: Semi-routine occupations,50
E05013653,Bloomsbury,1,"Asian, Asian British or Asian Welsh: Bangladeshi",8,L13: Routine occupations,47
E05013653,Bloomsbury,1,"Asian, Asian British or Asian Welsh: Bangladeshi",9,L14.1: Never worked,127
E05013653,Bloomsbury,1,"Asian, Asian British or Asian Welsh: Bangladeshi",10,L14.2: Long-term unemployed,13
E05013653,Bloomsbury,1,"Asian, Asian British or Asian Welsh: Bangladeshi",11,L15: Full-time students,100
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",-8,Does not apply,15
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",1,L1 and L2: Large employers and higher managerial and administrative occupations,17
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",2,L3: Higher professional occupations,91
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",59
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",4,L7: Intermediate occupations,21
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",5,L8 and L9: Small employers and own account workers,24
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",6,L10 and L11: Lower supervisory and technical occupations,7
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",7,L12: Semi-routine occupations,12
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",8,L13: Routine occupations,20
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",9,L14.1: Never worked,26
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",10,L14.2: Long-term unemployed,4
E05013653,Bloomsbury,2,"Asian, Asian British or Asian Welsh: Chinese",11,L15: Full-time students,751
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",-8,Does not apply,12
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",1,L1 and L2: Large employers and higher managerial and administrative occupations,13
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",2,L3: Higher professional occupations,94
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",56
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",4,L7: Intermediate occupations,12
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",5,L8 and L9: Small employers and own account workers,14
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",6,L10 and L11: Lower supervisory and technical occupations,4
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",7,L12: Semi-routine occupations,10
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",8,L13: Routine occupations,3
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",9,L14.1: Never worked,13
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",10,L14.2: Long-term unemployed,4
E05013653,Bloomsbury,3,"Asian, Asian British or Asian Welsh: Indian",11,L15: Full-time students,369
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",-8,Does not apply,2
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",1,L1 and L2: Large employers and higher managerial and administrative occupations,1
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",2,L3: Higher professional occupations,14
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",3
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",4,L7: Intermediate occupations,6
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",5,L8 and L9: Small employers and own account workers,3
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",6,L10 and L11: Lower supervisory and technical occupations,1
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",7,L12: Semi-routine occupations,2
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",8,L13: Routine occupations,0
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",9,L14.1: Never worked,3
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",10,L14.2: Long-term unemployed,1
E05013653,Bloomsbury,4,"Asian, Asian British or Asian Welsh: Pakistani",11,L15: Full-time students,73
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",-8,Does not apply,19
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",1,L1 and L2: Large employers and higher managerial and administrative occupations,12
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",2,L3: Higher professional occupations,52
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",159
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",4,L7: Intermediate occupations,21
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",5,L8 and L9: Small employers and own account workers,17
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",6,L10 and L11: Lower supervisory and technical occupations,23
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",7,L12: Semi-routine occupations,22
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",8,L13: Routine occupations,19
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",9,L14.1: Never worked,35
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",10,L14.2: Long-term unemployed,3
E05013653,Bloomsbury,5,"Asian, Asian British or Asian Welsh: Other Asian",11,L15: Full-time students,192
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",-8,Does not apply,84
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",1,L1 and L2: Large employers and higher managerial and administrative occupations,7
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",2,L3: Higher professional occupations,19
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",50
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",4,L7: Intermediate occupations,25
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",5,L8 and L9: Small employers and own account workers,28
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",6,L10 and L11: Lower supervisory and technical occupations,10
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",7,L12: Semi-routine occupations,44
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",8,L13: Routine occupations,26
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",9,L14.1: Never worked,60
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",10,L14.2: Long-term unemployed,22
E05013653,Bloomsbury,6,"Black, Black British, Black Welsh, Caribbean or African: African",11,L15: Full-time students,117
E05013653,Bloomsbury,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",-8,Does not apply,8
E05013653,Bloomsbury,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1,L1 and L2: Large employers and higher managerial and administrative occupations,0
E05013653,Bloomsbury,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",2,L3: Higher professional occupations,6
E05013653,Bloomsbury,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",3,"L4, L5 and L6: Lower managerial, administrative and professional occupations",15
E05013653,Bloomsbury,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",4,L7: Intermediate occupations,7
